Movie Name,Address,Rating,Year,Date,Closed Captioning,Zip,Park Name
The Amazing Spider Man 2 (2014),"8758, South Jeffery Boulevard, Pill Hill, Calumet Heights, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG-13,2016,,N,60617,Owens Park
Sin Hijos (No Kids),"1119, West Cullerton Street, Pilsen, Lower West Side, Chicago, West Chicago Township, Cook County, Illinois, 60608, United States",NR,2016,,N,60608,Dvorak Park
Beach Blanket Bingo,"Lakefront Trail, Edgewater Beach, Edgewater, Chicago, Lake View Township, Cook County, Illinois, 60660, United States",NR,2016,,N,60660,Kathy Osterman Beach
The Wiz,"Gate House, 7059, South South Shore Drive, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",G,2016,,Y,60649,South Shore Cultural Center
Poltergeist (2015),"360, East 90th Place, Chesterfield, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",PG-13,2016,,Y,60619,Tuley Park
Jurassic World,"Brainerd Park Fieldhouse, 1246, West 92nd Street, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60620, United States",PG-13,2016,,Y,60620,Brainerd Park
Spare Parts,"11238, South Langley Avenue, The Cottage, Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States",PG-13,2016,,Y,60628,Langley Playlot Park
The Goonies,"Ceramics Building, 3546, West Addison Street, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG,2016,,N,60618,Athletic Field Park
"Movies in the Parks is Chicago's favorite summertime tradition, bringing big-screen entertainment to a park near you!","5710, South Racine Avenue, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",PG-13,2016,,Y,60621,Moran Playground Park
Jurassic World,"Shedd Park Fieldhouse, 3650, West 23rd Street, Little Village, South Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60623, United States",PG-13,2016,,Y,60623,Shedd Park
Teenage Mutant Ninja Turtles (2014),"South Cottage Grove Avenue, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",PG-13,2016,,Y,60653,Mandrake Park
Jurassic World,"Congregation Rodfei Zedek, 5200, South Hyde Park Boulevard, East Hyde Park, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",PG-13,2016,,Y,60615,Harold Washington Playlot Park
Grease,"Independence Park Fieldhouse, 3945, North Springfield Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG,2016,,N,60618,Independence Park
Minions,"5816, South Kostner Avenue, West Elsdon, Chicago, Lake Township, Cook County, Illinois, 60629, United States",PG,2016,,N,60629,Pasteur Park
Plan 9 from Outer Space,"2453, West Lunt Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",NR,2016,,N,60645,Indian Boundary Park
Sponge Bob: Sponge Out Of Water ,"4352, West 79th Street, Ashburn, Chicago, Lake Township, Cook County, Illinois, 60652, United States",PG,2016,,N,60652,Rainey Park
Jumanji,"Lincoln Park - Grove 8, North Cannon Drive, Park West, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",PG-13,2016,,Y,60614,Lincoln Park
Frankenweenie,"Wicker Park Fieldhouse, 1425, North Damen Avenue, Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG,2016,,Y,60622,Wicker Park
The Magnificent Seven,"9801, South Avenue G, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",NR,2016,,Y,60617,Calumet Park
Chicago Onscreen Local Film Showcase,"Northerly Island Visitor Center, 1500, South Linn White Drive, Near South Side, Chicago, South Chicago Township, Cook County, Illinois, 60605, United States",NR,2016,,N,60605,Northerly Island Park
Inside Out,"1621, North Maplewood Avenue, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",PG,2016,,Y,60647,Maplewood Park
The Goonies,"Pioner Park Mini Golf, 7135, North Harlem Avenue, Edison Park, Niles, Jefferson Township, Cook County, Illinois, 60714, United States",PG,2016,,Y,60631,Brooks Park
Back to the Future,"Pioner Park Mini Golf, 7135, North Harlem Avenue, Edison Park, Niles, Jefferson Township, Cook County, Illinois, 60714, United States",PG,2016,,Y,60631,Brooks Park
The Lego Movie,"Gill Park Fieldhouse, 825, West Sheridan Road, Wrigleyville, Lake View, Chicago, Lake View Township, Cook County, Illinois, 60613, United States",PG,2016,,Y,60613,Gill Park
Furious 7,"7632, South Ingleside Avenue, Grand Crossing, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",PG-13,2016,,Y,60619,Grand Crossing Park
Daddy's Home,"1133, East 83rd Street, Pierces Park, Avalon Park, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",NR,2016,,N,60619,Avalon Park
Minions,"Foster Park Fieldhouse, 8300, South Loomis Boulevard, Brainerd, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",PG,2016,,N,60620,Foster Park
Labyrinth,"2312, West Palmer Street, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",PG,2016,,Y,60647,Holstein Park
Believe (2013),"Beverly Park Fieldhouse, 2460, West 102nd Street, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States",PG,2016,,Y,60642,Beverly Park
The SpongeBob Square Pants Movie,"6924, North Hiawatha Avenue, North Edgebrook, Forest Glen, Chicago, Jefferson Township, Cook County, Illinois, 60646, United States",PG,2016,,N,60646,Wildwood Park
Minions,"2212, West Argyle Street, Ravenswood, Lincoln Square, Chicago, Lake View Township, Cook County, Illinois, 60625, United States",PG,2016,,Y,60625,Winnemac Park
Les Triplettes de Belleville,"1817, South Wood Street, Lower West Side, Chicago, West Chicago Township, Cook County, Illinois, 60608, United States",PG-13,2016,,N,60608,Harrison Park
Un Caballo Llamadao Elefante (Elephant the Horse),"2719, North Avers Avenue, Kosciuszko Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",NR,2016,,N,60647,Kosciuszko Park
Minions,"625, North Kingsbury Street, River North, Near North Side, Chicago, North Chicago Township, Cook County, Illinois, 60654, United States",PG,2016,,Y,60606,Ward (Aaron Montgomery) Park
Pacific Rim,"3402, South Hamilton Avenue, Ducktown, McKinley Park, Chicago, South Chicago Township, Cook County, Illinois, 60608, United States",PG-13,2016,,Y,60608,Hoyne Playground Park
Hotel Transylvania 2,"6101-6109, West Fullerton Avenue, Beat 2512, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",PG,2016,,Y,60639,Riis Park
Inside Out,"716, East 37th Street, Oakwood Shores, Oakland, Chicago, South Chicago Township, Cook County, Illinois, 60653, United States",PG,2016,,Y,60653,Ellis (Samuel) Park
Rio,"100, South Sangamon Street, West Loop, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60607, United States",G,2016,,Y,60607,"Bartelme, Mary Park"
The Hunger Games: Mockingjay - Part 2,"5173, West 44th Street, LeClaire Courts, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",PG-13,2016,,Y,60638,LeClaire Courts/Hearst Community
Hotel Transylvania 2,"South Sacramento Drive, Douglass Park, North Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60623, United States",PG,2016,,Y,60623,Douglas Park
Aladdin,"9801, South Avenue G, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",G,2016,,Y,60617,Calumet Park
Creed,"716, East 37th Street, Oakwood Shores, Oakland, Chicago, South Chicago Township, Cook County, Illinois, 60653, United States",PG-13,2016,,Y,60653,Ellis (Samuel) Park
The Hunger Games: Mockingjay - Part 2,"West 123rd Street, Stewart Ridge, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60827, United States",PG-13,2016,,Y,60628,West Pullman Park
Jurassic World,"201, East 111th Street, Arcade Row, Roseland, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States",PG-13,2016,,Y,60628,Palmer Park
Jurassic World,"Ceramics Building, 3546, West Addison Street, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG-13,2016,,N,60618,Athletic Field Park
Beetle Juice,"Chase Park Fieldhouse, 4701, North Ashland Avenue, East Ravenswood, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",PG,2016,,N,60640,Chase Park
Dirty Rotten Scoundrels,"Columbus Dr & Randolph St, East Randolph Drive, New East Side, Loop, Chicago, South Chicago Township, Cook County, Illinois, 60603, United States",PG,2016,,Y,60601,Grant Park
Wall-E,"2750, South Sacramento Avenue, South Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60623, United States",G,2016,,Y,60608,La Villita Park
Jumanji,"Gate House, 7059, South South Shore Drive, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",PG,2016,,Y,60649,South Shore Cultural Center
Pixels,"10516-10520, South Oglesby Avenue, Trumbull Park Terrace, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG-13,2016,,N,60617,Trumbull Park
The Intern,"Gate House, 7059, South South Shore Drive, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",PG-13,2016,,Y,60649,South Shore Cultural Center
Creed,"Sherwood Park Fieldhouse, 5701, South Shields Avenue, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",PG-13,2016,,Y,60621,Sherwood Park
Ferris Bueller's Day Off,"Hiawatha Park Fieldhouse, 8029, West Forest Preserve Drive, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",PG-13,2016,,Y,60634,Hiawatha Park
The Peanuts Movie,"4414, West Augusta Boulevard, Humboldt Park, Chicago, West Chicago Township, Cook County, Illinois, 60651, United States",G,2016,,Y,60651,Augusta Park
War Room,"223, East 31st Street, Douglas, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG,2016,,Y,60616,Dunbar Park
Ant-Man,"1817, South Wood Street, Lower West Side, Chicago, West Chicago Township, Cook County, Illinois, 60608, United States",PG-13,2016,,Y,60608,Harrison Park
The Spongebob Movie: Sponge Out of Water,"6101-6109, West Fullerton Avenue, Beat 2512, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",PG,2016,,Y,60639,Riis Park
Zootopia,"6101-6109, West Fullerton Avenue, Beat 2512, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",PG,2016,,Y,60639,Riis Park
Inside Out,"1219-1231, West Greenleaf Avenue, Glenwood Arts District, Jarvis Square, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",PG,2016,,Y,60626,Loyola Park
All Dogs Go to Heaven,"Apartment No. 9, 1802-1810, North Damen Avenue, Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",G,2016,,Y,60614,Churchill Field Playlot Park
Avengers: Age of Ultron,"Gladstone Park Fieldhouse, 5421, North Menard Avenue, Gladstone Park, Jefferson Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",PG-13,2016,,Y,60630,Gladstone Park
The Martian,"Kinzie Elementary School, 5625, South Mobile Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",PG-13,2016,,Y,60638,Wentworth Park
Inside Out,"1119, West Cullerton Street, Pilsen, Lower West Side, Chicago, West Chicago Township, Cook County, Illinois, 60608, United States",PG,2016,,Y,60608,Dvorak Park
Minions,"Kelvyn Park Fieldhouse, 4438, West Wrightwood Avenue, Kelvyn Park, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",PG,2016,,Y,60639,Kelvyn Park
Rookie of the Year,"3255, North Elston Avenue, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG,2016,,Y,60618,Brands Park
The Good Dinosaur,"Luis Muñoz Marín Drive, East Humboldt Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",PG,2016,,Y,60622,Humboldt Park
Minions,"2139, West Pershing Road, McKinley Park, Chicago, South Chicago Township, Cook County, Illinois, 60609, United States",PG,2016,,Y,60609,McKinley Park
Raiders of the Lost Ark,"6528, North Hiawatha Avenue, Edgebrook, Forest Glen, Chicago, Jefferson Township, Cook County, Illinois, 60646, United States",PG,2016,,Y,60646,Edgebrook Park
Hotel Transylvania 2,"West 102nd Place, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States",PG,2016,,Y,60643,Graver Park
Terminator Genisys,"West 83rd Street, Chatham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",PG-13,2016,,Y,60620,West Chatham Park
Grease,"625, North Kingsbury Street, River North, Near North Side, Chicago, North Chicago Township, Cook County, Illinois, 60654, United States",PG-13,2016,,Y,60606,Ward (Aaron Montgomery) Park
The American President,"Lincoln Park - Grove 8, North Cannon Drive, Park West, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",PG-13,2016,,Y,60614,Lincoln Park
Cool Hand Luke,"Columbus Dr & Randolph St, East Randolph Drive, New East Side, Loop, Chicago, South Chicago Township, Cook County, Illinois, 60603, United States",PG,2016,,Y,60601,Grant Park
Goosebumps,"West 41st Street, South Brighton, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",PG,2016,,Y,60632,Kelly Park
Le Chat du Rabbin,"Lincoln Park - Grove 8, North Cannon Drive, Park West, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",NR,2016,,N,60614,Lincoln Park
Minions,"4513, West Sunnyside Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",PG,2016,,N,60630,Mayfair Park
Insurgent,"North Clarendon Avenue, Clarendon Park, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60613, United States",PG-13,2016,,Y,60640,Clarendon Park Community Center
Star Wars: The Force Awakens,"Congregation Rodfei Zedek, 5200, South Hyde Park Boulevard, East Hyde Park, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",PG-13,2016,,Y,60615,Harold Washington Playlot Park
The Living Green,"West Bryn Mawr Avenue, Brynford Park, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States",NR,2016,,Y,60646,North Park Village Nature Center
Bridge of Spies,"East Pearson Street, Magnificent Mile, Near North Side, Chicago, North Chicago Township, Cook County, Illinois, 60611, United States",PG-13,2016,,N,60611,Lake Shore Park
Hocus Pocus,"11529, South Avenue L, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG,2016,,Y,60617,Rowan Park
Pan,"East Midway Plaisance, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",PG-13,2016,,N,60637,Midway Plaisance Park
Star Wars,"Independence Park Fieldhouse, 3945, North Springfield Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",NR,2016,,N,60618,Independence Park
Little Shop of Horrors,"Chase Park Fieldhouse, 4701, North Ashland Avenue, East Ravenswood, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",PG-13,2016,,N,60640,Chase Park
The Sandlot,"5104, North Ridgeway Avenue, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",PG,2016,,Y,60625,Field (Eugene) Park
The Good Dinosaur,"Armour Square Park Field House, 3309, South Shields Avenue, Armour Square, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG,2016,,Y,60616,Armour Square Park
Inside Out,"6936, West Addison Street, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",PG,2016,,Y,60634,Shabbona Park
Star Wars: The Force Awakens,"Foster Park Fieldhouse, 8300, South Loomis Boulevard, Brainerd, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",PG-13,2016,,Y,60620,Foster Park
The Karate Kid (2010),"Green Garden Cafe, 3517, West Arthington Street, Homan Square, North Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60624, United States",PG,2016,,Y,60624,Homan Square Park
Despicable Me 2,"LaFollette Park Fieldhouse, 1333, North Laramie Avenue, Beat 2532, Austin, Chicago, West Chicago Township, Cook County, Illinois, 60651, United States",PG,2016,,Y,60651,La Follette Park
Star Wars: The Force Awakens,"1714, North Ashland Avenue, Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG-13,2016,,Y,60614,Walsh Playground Park
Minions,"3020, North Hoyne Avenue, Bricktown, North Center, Chicago, Lake View Township, Cook County, Illinois, 60618, United States",PG,2016,,Y,60618,Hamlin Park
Spectre,"South Doctor Martin Luther King Junior Drive, Park Manor, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60621, United States",PG-13,2016,,Y,60619,Meyering Playground Park
Inside Out,"1229, West School Street, Northalsted, Lake View, Chicago, Lake View Township, Cook County, Illinois, 60657, United States",PG,2016,,N,60657,Margaret Donahue Park
Zootopia,"2312, West Palmer Street, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",PG,2016,,Y,60647,Holstein Park
The Great Debaters,"Congregation Rodfei Zedek, 5200, South Hyde Park Boulevard, East Hyde Park, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",PG-13,2016,,Y,60615,Harold Washington Playlot Park
Hotel Transylvania 2,"2029, North Avers Avenue, Pacific Junction, Chicago, Jefferson Township, Cook County, Illinois, 60647, United States",PG,2016,,N,60647,Mozart Park
Una Boda en Castaner (A Wedding in Castaner),"2227, North Kilbourn Avenue, Beat 2522, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",NR,2016,,N,60639,Hermosa Park
Young Frankenstein,"6200, North Sheridan Road, Edgewater Beach, Edgewater, Chicago, Lake View Township, Cook County, Illinois, 60660, United States",PG,2017,2017-06-02,Y,0,Berger Park Cultural Center
Barber Shop: The Next Cut,"Sherwood Park Fieldhouse, 5701, South Shields Avenue, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",PG-13,2017,2017-06-09,Y,0,Sherwood Park
North by Northwest,"Belmont Harbor, 3600, Lake View, Chicago, Lake View Township, Cook County, Illinois, 60613, United States",NR,2017,2017-06-12,N,0,Belmont Harbor
Jumanji,"Columbus Dr & Randolph St, East Randolph Drive, New East Side, Loop, Chicago, South Chicago Township, Cook County, Illinois, 60603, United States",PG,2017,2017-06-13,Y,0,Grant Park
Sing,"4131, West Hirsch Street, Beat 2534, Humboldt Park, Chicago, West Chicago Township, Cook County, Illinois, 60651, United States",PG,2017,2017-06-13,Y,0,Kedvale Park
La La Land,"100, South Sangamon Street, West Loop, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60607, United States",PG-13,2017,2017-06-14,Y,0,"Bartelme, Mary Park"
The Secret Life of Pets,"Foster Park Fieldhouse, 8300, South Loomis Boulevard, Brainerd, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",PG,2017,2017-06-14,Y,0,Foster Park
A Cat in Paris,"2212, West Argyle Street, Ravenswood, Lincoln Square, Chicago, Lake View Township, Cook County, Illinois, 60625, United States",PG,2017,2017-06-14,N,0,Winnemac Park
Pride & Prejudice,"The Spoke & Bird, 205, East 18th Street, Near South Side, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG,2017,2017-06-15,Y,0,Chicago Women's Park and Gardens
The Secret Life of Pets,"Apartment No. 9, 1802-1810, North Damen Avenue, Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG,2017,2017-06-15,Y,0,Churchill Field Playlot Park
Moonstruck,"Wicker Park Fieldhouse, 1425, North Damen Avenue, Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG,2017,2017-06-15,Y,0,Wicker Park
Ghostbusters (2016),"Chicago, IL",PG-13,2017,2017-06-16,Y,0,Anderson Playground Park
The Secret Life of Pets,"1814, West 50th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60632, United States",PG,2017,2017-06-16,Y,0,Cornell Square Park
Jumanji,"4513, West Sunnyside Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",PG,2017,2017-06-16,Y,0,Mayfair Park
The Magnificent Seven (2016),"West 83rd Street, Chatham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",PG-13,2017,2017-06-16,Y,0,West Chatham Park
Queen of Katwe,"DuSable Black History Museum and Education Center, 740, East Administration Drive, Washington Park, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",PG,2017,2017-06-17,Y,0,DuSable Museum of African American History
Trolls,"5817, South Wood Street, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",PG,2017,2017-06-17,Y,0,Hermitage Park
Ghostbusters (2016),"2212, West Argyle Street, Ravenswood, Lincoln Square, Chicago, Lake View Township, Cook County, Illinois, 60625, United States",PG-13,2017,2017-06-17,Y,0,Winnemac Park
Dirty Dancing,"Grant Park, Chicago, IL",PG-13,2017,2017-06-19,Y,0,Grant Park: Grove 5
Hidden Figures,"360, East 90th Place, Chesterfield, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",PG,2017,2017-06-19,Y,0,Tuley Park
Ferris Bueller's Day Off,"Montgomery Ward Park, Chicago, IL",PG-13,2017,2017-06-20,Y,0,A. Montgomery Ward Park
Angels in the Outfield,"Archer Park Fieldhouse, 4901, South Kilbourn Avenue, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States",PG,2017,2017-06-20,Y,0,Archer Park
The Dark Knight,"Haas Park Fieldhouse, 2402, North Washtenaw Avenue, Maplewood, Logan Square, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",PG-13,2017,2017-06-20,Y,0,Haas Park
Hotel Transylvania 2,"North Kedzie Avenue, Humboldt Park, Chicago, West Chicago Township, Cook County, Illinois, 60624, United States",PG,2017,2017-06-20,Y,0,Kells Playground Park
Sing,"Glessner Center, 130, South Jefferson Street, West Loop Gate, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60661, United States",PG,2017,2017-06-21,Y,0,Heritage Green Park
The Umbrellas of Cherbourg,"Ardmore Hollywood (Osterman) Beach, Edgewater Beach, Edgewater, Chicago, Lake View Township, Cook County, Illinois, United States",NR,2017,2017-06-21,Y,0,Osterman Beach
The Sandlot,"Pioner Park Mini Golf, 7135, North Harlem Avenue, Edison Park, Niles, Jefferson Township, Cook County, Illinois, 60714, United States",PG,2017,2017-06-22,Y,0,Brooks Park
The Wiz,"Clark Park Fieldhouse, 4615, West Jackson Boulevard, Mandell, Austin, Chicago, West Chicago Township, Cook County, Illinois, 60644, United States",G,2017,2017-06-22,Y,0,Clark (John) Park
Fences,"5148, South Lowe Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",PG-13,2017,2017-06-22,Y,0,Lowe Playground Park
Angels in the Outfield,"North Larrabee Street, Mid-North District, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",PG,2017,2017-06-22,Y,0,Oz Park
The LEGO Batman Movie,"West Lawn Park Fieldhouse, 4233, West 65th Street, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",PG,2017,2017-06-22,Y,0,West Lawn Park
Fantastic Beasts and Where to Find Them,"Ceramics Building, 3546, West Addison Street, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG-13,2017,2017-06-23,Y,0,Athletic Field Park
Queen of Katwe,"Harrison & Central Terminal, South Jensen Boulevard, Austin, Chicago, West Chicago Township, Cook County, Illinois, 60644, United States",PG,2017,2017-06-23,Y,0,Columbus Park
Queen of Katwe,"Green Garden Cafe, 3517, West Arthington Street, Homan Square, North Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60624, United States",PG,2017,2017-06-23,Y,0,Homan Square Park
Sing,"Independence Park Fieldhouse, 3945, North Springfield Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG,2017,2017-06-23,Y,0,Independence Park
Drop Dead Fred,"5932-5944, South Central Avenue, Clearing, Chicago, Lake Township, Cook County, Illinois, 60459, United States",PG-13,2017,2017-06-23,Y,0,Minuteman Park
The Unsinkable Molly Brown,"Ardmore Hollywood (Osterman) Beach, Edgewater Beach, Edgewater, Chicago, Lake View Township, Cook County, Illinois, United States",NR,2017,2017-06-23,N,0,Osterman Beach
The Secret Life of Pets,"Luis Muñoz Marín Drive, East Humboldt Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",PG,2017,2017-06-24,Y,0,Humboldt Park
The Secret Life of Pets,"Murray Park Fieldhouse, 1743, West 73rd Street, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",PG,2017,2017-06-24,Y,0,Murray Playground Park
Space Jam,"11529, South Avenue L, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG,2017,2017-06-24,Y,0,Rowan Park
La La Land,"West Wrightwood Avenue, Wrightwood Neighbors, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",PG-13,2017,2017-06-25,Y,0,Jonquil Playlot Park
An American in Paris,"Congregation Rodfei Zedek, 5200, South Hyde Park Boulevard, East Hyde Park, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",NR,2017,2017-06-26,N,0,Harold Washington Playlot Park
The Lego Movie,"100, South Sangamon Street, West Loop, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60607, United States",PG,2017,2017-06-27,Y,0,"Bartelme, Mary Park"
Field of Dreams,"Chicago History Museum, 1601, North Clark Street, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",PG,2017,2017-06-27,Y,0,Chicago History Museum
Rogue One,"Daniel Webster Park, 1357, South Loop, Near South Side, Chicago, South Chicago Township, Cook County, Illinois, 60605, United States",PG-13,2017,2017-06-27,Y,0,Webster Park
Como en el Cine/Like in the Movies,"1817, South Wood Street, Lower West Side, Chicago, West Chicago Township, Cook County, Illinois, 60608, United States",NR,2017,2017-06-28,Y,0,Harrison Park
Big,"North Lincoln Park West, Mid-North District, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",PG,2017,2017-06-28,Y,0,Lincoln Park Cultural Center
Sing,"6553-6577, North Avondale Avenue, Edison Park, Chicago, Jefferson Township, Cook County, Illinois, 60631, United States",PG,2017,2017-06-28,Y,0,Olympia Park
Top Gun,"Chase Park Fieldhouse, 4701, North Ashland Avenue, East Ravenswood, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",PG,2017,2017-06-29,Y,0,Chase Park
Sing,"8758, South Jeffery Boulevard, Pill Hill, Calumet Heights, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG,2017,2017-06-29,Y,0,Owens Park
Trolls,"Sumner Elementary School, 4320, West 5th Avenue, West Garfield Park, Chicago, West Chicago Township, Cook County, Illinois, 60624, United States",PG,2017,2017-06-29,Y,0,Sumner Park
Raising Arizona,"Wicker Park Fieldhouse, 1425, North Damen Avenue, Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG-13,2017,2017-06-29,Y,0,Wicker Park
Sing,"2750, South Sacramento Avenue, South Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60623, United States",PG,2017,2017-06-30,Y,0,La Villita Park
Hook,"North Larrabee Street, Mid-North District, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",PG,2017,2017-06-30,Y,0,Oz Park
Kung Fu Panda 3,"Kinzie Elementary School, 5625, South Mobile Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",PG,2017,2017-06-30,Y,0,Wentworth Park
Sing,"5874-5884, North Ridge Avenue, Magnolia Glen, Edgewater, Chicago, Lake View Township, Cook County, Illinois, 60660, United States",PG,2017,2017-07-01,Y,0,Senn Playlot Park
